"id";"Image";"Nom";"Référence";"Catégorie";"Prix de base";"Prix final";"Quantité";"État";
"1827";"http://almoune.fr/img/p/3/7/5/2/3752.jpg";"Salade mechouïa douce - Fantasia 350 g";"";"Accueil";"2.834123";"2.99";"-1";"1";
"2052";"http://almoune.fr/img/p/3/9/4/0/3940.jpg";"Confiture de fraise au miel 50% - L'atelier du miel";"";"Confitures";"12.796209";"13.5";"0";"1";
"2337";"http://almoune.fr/img/p/4/1/1/4/4114.jpg";"Confiture de Rose Naturelle 350 gr Mymoune";"";"Accueil";"7.440758";"7.85";"0";"1";
"690";"http://almoune.fr/img/p/2/5/5/5/2555.jpg";"Fèves décortiquées 1kg";"";"Légumineuses et grains";"3.080569";"3.25";"-316";"1";
"236";"http://almoune.fr/img/p/1/9/2/6/1926.jpg";"Arôme de fleur d'oranger - Anjar 300 ml";"";"Accueil";"2.834123";"2.99";"7";"1";
"1197";"http://almoune.fr/img/p/3/0/4/1/3041.jpg";"Graybé - Biscuit D'or 200 Gr.";"";"Gourmandises";"2.796209";"2.95";"-11";"1";
"182";"http://almoune.fr/img/p/1/8/7/2/1872.jpg";"Halawa Pistaches - Kanater 450g";"";"Halawa";"4.906000";"5.89";"13";"1";
"348";"http://almoune.fr/img/p/2/1/2/5/2125.jpg";"Feuilles de vigne farcies Durra- 400g";"";"Conserves";"3.270142";"3.45";"2";"1";
"68";"http://almoune.fr/img/p/3/7/8/1/3781.jpg";"Coriandre en graines en vrac 30g";"";"Épices";"0.938400";"0.99";"-7";"1";
"1548";"http://almoune.fr/img/p/3/3/1/8/3318.jpg";"Olives Vertes Libanaises Al Baraka 600 gr";"";"Accueil";"4.729858";"4.99";"-1";"1";
"2002";"http://almoune.fr/img/p/3/8/6/2/3862.jpg";"Halawa pistaches - Durra 700g";"";"Halawa";"7.251185";"7.65";"40";"1";
"2279";"http://almoune.fr/img/p/4/1/2/3/4123.jpg";"Cardamome entière 20gr Gardenia";"";"Accueil";"2.606635";"2.75";"0";"1";
"2395";"http://almoune.fr/img/p/4/1/3/3/4133.jpg";"epices pour grillades gardenia";"";"Accueil";"1.706161";"1.8";"7";"1";
"518";"http://almoune.fr/img/p/2/2/6/4/2264.jpg";"Biscuit Unica au Chocolat Noir - Gandour 24g";"";"Friandises";"0.473934";"0.5";"0";"0";
"126";"http://almoune.fr/img/p/1/8/1/6/1816.jpg";"Sirop de jallab - Rabih 50cL";"";"Boissons";"5.625000";"6.75";"5";"1";
"12";"http://almoune.fr/img/p/1/6/0/2/1602.jpg";"Gelée à la Cerise (Jello) 2+1 - Algota 80g";"";"Condiments";"1.137441";"1.2";"0";"0";
"1491";"http://almoune.fr/img/p/3/4/0/3/3403.jpg";"Nougat Douaihy rest. Au Kg";"";"Friandises";"16.995261";"17.93";"0";"1";
"1944";"http://almoune.fr/img/p/3/8/0/3/3803.jpg";"Préparation pour falafel - Durra 175g.";"";"Légumineuses et grains";"1.658768";"1.75";"15";"1";
"1723";"http://almoune.fr/img/p/3/6/2/3/3623.jpg";"Fèves cuites avec pois chiches Chtoura Garden 475 gr";"";"Conserves";"1.184834";"1.25";"2";"1";
"461";"http://almoune.fr/img/p/2/0/7/3/2073.jpg";"Kashkaval Brebis 400g env";"";"Fromages libanais";"7.109005";"7.5";"0";"1";
"300";"http://almoune.fr/img/p/1/9/9/0/1990.jpg";"Sirop de rose - Al Rabih 50 cL";"";"Accueil";"5.625000";"6.75";"2";"1";
"2060";"http://almoune.fr/img/p/3/9/4/5/3945.jpg";"Aubergine grillée à l'huile - Savino 225gr";"";"Conserves";"2.369668";"2.5";"10";"1";
"413";"http://almoune.fr/img/p/2/0/1/8/2018.jpg";"Fromages du Liban Double cream 230g";"";"Fromages libanais";"3.080569";"3.25";"0";"0";
"1383";"http://almoune.fr/img/p/3/7/1/9/3719.jpg";"Eau de fleur d'oranger - Chtoura Garden 250 ml";"";"Ingrédients de pâtisserie";"1.421801";"1.5";"0";"1";
"244";"http://almoune.fr/img/p/1/9/3/4/1934.jpg";"FARINE DE BLE ARO T55 1KG";"";"Condiments";"1.658768";"1.75";"0";"0";
"751";"http://almoune.fr/img/p/2/4/7/8/2478.jpg";"Fèves Foul - Foody 400g";"";"Accueil";"0.805687";"0.85";"0";"1";
"1148";"http://almoune.fr/img/p/2/9/7/3/2973.jpg";"Olives vertes libanaises - Chtoura Garden 1kg";"";"Accueil";"4.502370";"4.75";"0";"1";
"190";"http://almoune.fr/img/p/1/8/8/0/1880.jpg";"Mélasse de Grenade - Cortas 300 ml";"";"Aliments et Laitiers";"3.487000";"0.99";"0";"0";
"356";"http://almoune.fr/img/p/2/1/3/3/2133.jpg";"Haricots Blancs Géants - Akdeniz 570 g";"";"Conserves";"1.651100";"1.74";"0";"1";
"76";"http://almoune.fr/img/p/1/6/6/6/1666.jpg";"Graines de cresson - Abido 50g";"";"Épices";"1.421801";"1.5";"2";"1";
"641";"http://almoune.fr/img/p/2/3/8/3/2383.jpg";"Biscuit et Loukoum";"Offre spéciale";"Accueil";"5.573460";"5.88";"0";"0";
"694";"http://almoune.fr/img/p/2/4/4/4/2444.jpg";"Ghee Végétal Alworud 1900 gr";"";"Accueil";"8.521327";"8.99";"0";"1";
"1552";"http://almoune.fr/img/p/3/3/2/4/3324.jpg";"Savon Libanais cuit au chaudron Baladi ALbaraka 150 gr";"";"Accueil";"1.658333";"1.99";"-3";"1";
"2404";"http://almoune.fr/img/p/4/1/4/1/4141.jpg";"jardinière marinée 660 g al dayaa";"";"Accueil";"3.317536";"3.5";"0";"1";
"526";"http://almoune.fr/img/p/2/2/7/2/2272.jpg";"Concombres au Vinaigre - Al Dayaa 660g";"";"Légumes Marinés";"3.410000";"3.6";"0";"1";
"1081";"http://almoune.fr/img/p/2/9/9/6/2996.jpg";"Lebanese mastic Loukoum Alkodess 600gr.";"";"Gourmandises";"3.554502";"3.75";"0";"0";
"134";"http://almoune.fr/img/p/1/8/2/4/1824.jpg";"Purée de poivron fort - Oncu 370g";"";"Condiments";"2.464455";"2.6";"0";"0";
"1900";"http://almoune.fr/img/p/3/8/4/2/3842.jpg";"Barazek Hamdan 350gr";"";"Gâteaux - Biscuits orientaux";"7.109005";"7.5";"0";"1";
"2124";"http://almoune.fr/img/p/3/9/9/9/3999.jpg";"Foul medammes Egyptien - Royal Hills 400 g";"";"Conserves";"1.090047";"1.15";"-95";"1";
"20";"http://almoune.fr/img/p/1/6/1/0/1610.jpg";"Concentré de Piment Fort - Durra 375g";"";"Accueil";"1.668700";"1.76";"0";"1";
"1953";"http://almoune.fr/img/p/3/8/2/9/3829.jpg";"Vin rosé de Ksara - Ksara 75 cl";"";"Accueil";"7.916667";"9.5";"38";"1";
"1731";"http://almoune.fr/img/p/3/6/3/6/3636.jpg";"Gomme arabique ambrée - en vrac - 100 gr";"";"Ingrédients de pâtisserie";"1.886256";"1.99";"0";"1";
"469";"http://almoune.fr/img/p/2/0/8/1/2081.jpg";"Huile d'olive Bio Terra DELYSSA 1L";"";"Accueil";"7.109005";"7.5";"0";"0";
"308";"http://almoune.fr/img/p/3/6/1/8/3618.jpg";"Café Najjar Beirut blend - 200gr";"";"Accueil";"3.535400";"3.73";"0";"1";
"1276";"http://almoune.fr/img/p/2/9/4/2/2942.jpg";"Baklava - Douaihy Edition spéciale Love 750g.";"";"Accueil";"23.687204";"24.99";"-9";"1";
"2068";"http://almoune.fr/img/p/3/9/5/2/3952.jpg";"Coffee mate light - Nestlé 450g";"";"Boissons";"7.109005";"7.5";"1";"1";
"421";"http://almoune.fr/img/p/2/0/2/6/2026.jpg";"Chocolats Tutti Frutti - Gandour Boite (12)";"";"Friandises";"7.109005";"7.5";"0";"1";
"2354";"http://almoune.fr/img/p/4/1/0/4/4104.jpg";"Savon huile d'olive 1 kg au Chaudron Liban";"";"Accueil";"8.333333";"10";"6";"1";
"1391";"http://almoune.fr/img/p/3/2/1/2/3212.jpg";"Double Concentré de tomate 880gr.";"";"Concentrés";"4.028436";"4.25";"-8";"1";
"1674";"http://almoune.fr/img/p/3/5/6/4/3564.jpg";"Gressins kaak au thym ou zaatar - Soler's 140 gr";"";"Apéritifs et pain";"2.834123";"2.99";"-12";"1";
"252";"http://almoune.fr/img/p/1/9/4/2/1942.jpg";"Thym Libanais (Zaatar) - Abido 500g";"";"Accueil";"4.265403";"4.5";"15";"1";
"760";"http://almoune.fr/img/p/3/4/7/8/3478.jpg";"Mélasse de grenade Durra 1L";"";"Mélasses et miels";"5.450237";"5.75";"30";"1";
"1619";"http://almoune.fr/img/p/3/4/7/3/3473.jpg";"Cigares aux dattes 250 gr - Biscuit D'or";"";"Gourmandises";"2.834123";"2.99";"-2";"1";
"1213";"http://almoune.fr/img/p/3/2/2/5/3225.jpg";"soujouk 1.2";"";"Accueil";"18.720379";"19.75";"1";"1";
"964";"http://almoune.fr/img/p/2/6/5/2/2652.jpg";"Jus de citron bio LIMMI 250 mL";"";"Boissons";"1.412322";"1.49";"0";"1";
"198";"http://almoune.fr/img/p/1/8/8/8/1888.jpg";"Moule Maamoul noix Petit";"";"Autres";"3.166667";"3.8";"-2";"1";
"364";"http://almoune.fr/img/p/2/1/4/1/2141.jpg";"Menthe firat 250g";"";"Epices";"2.369668";"2.5";"0";"0";
"84";"http://almoune.fr/img/p/1/6/7/4/1674.jpg";"Epices Makanek Abido 50g";"";"Épices";"1.800948";"1.9";"0";"1";
"1334";"http://almoune.fr/img/p/3/2/1/6/3216.jpg";"Assortiment de petits fours - Douaihy 400gr.";"";"Accueil";"11.364929";"11.99";"-1";"1";
"649";"http://almoune.fr/img/p/2/4/3/4/2434.jpg";"Akawi fromage en vrac  Boustani env. 290 g";"";"Fromages libanais";"4.729858";"4.99";"-2";"1";
"1560";"http://almoune.fr/img/p/3/7/6/6/3766.jpg";"Halawa pistaches - Arkan 750 gr";"";"Halawa";"6.625592";"6.99";"-1";"1";
"534";"http://almoune.fr/img/p/2/2/7/9/2279.jpg";"Mélasse de Caroube - Al Dayaa 450g";"";"Mélasses et miels";"3.320000";"3.5";"-1";"1";
"880";"http://almoune.fr/img/p/2/7/4/7/2747.jpg";"Mahmood Café 3 en 1  24 x 18gr 432gr";"";"Accueil";"4.255924";"4.49";"18";"1";
"1091";"http://almoune.fr/img/p/2/6/4/3/2643.jpg";"Maamoul Dattes Dima 16 pieces";"";"Gourmandises";"2.834123";"2.99";"0";"1";
"142";"http://almoune.fr/img/p/1/8/3/2/1832.jpg";"Pastirma  - Suntat 100g";"";"Aliments et Laitiers";"3.526066";"3.72";"0";"1";
"28";"http://almoune.fr/img/p/1/6/1/8/1618.jpg";"Pâte d'Abricots Secs  Kamardine -  400g";"";"Aliments et Laitiers";"3.308057";"3.49";"0";"1";
"1962";"http://almoune.fr/img/p/3/9/1/9/3919.jpg";"Navets marinés Durra 1.4 kg";"";"Légumes Marinés";"3.317536";"3.5";"-6";"1";
"2755";"http://almoune.fr/img/p/4/1/9/2/4192.jpg";"Concombres Marinés - MECHAALANY 600g";"";"Aliments et Laitiers";"5.213270";"5.5";"7";"1";
"477";"http://almoune.fr/img/p/2/2/2/6/2226.jpg";"Sept épices - Adida 500g";"";"Épices";"12.796209";"13.5";"-5";"1";
"316";"http://almoune.fr/img/p/2/0/0/6/2006.jpg";"Zaatar Vert Durra - 400g";"";"Accueil";"3.554502";"3.75";"0";"1";
"820";"http://almoune.fr/img/p/2/5/1/8/2518.jpg";"Infusion de réglisse-160g Ramzy";"";"Accueil";"3.080569";"3.25";"2";"1";
"1284";"http://almoune.fr/img/p/2/9/5/7/2957.jpg";"Mélange fruit sec super Extra AL KAZZI 250gr.";"";"Fruits secs ";"6.398104";"6.75";"0";"1";
"1851";"http://almoune.fr/img/p/3/7/7/2/3772.jpg";"Mouloukhiyé séchée - Wassim 200 gr";"";"Légumineuses";"3.781991";"3.99";"-32";"1";
"2076";"http://almoune.fr/img/p/3/9/5/9/3959.jpg";"Epices Biryani - Abido 50g";"";"Accueil";"1.658768";"1.75";"10";"1";
"429";"http://almoune.fr/img/p/2/0/3/4/2034.jpg";"Chips sel et Vingare Master 40g";"";"Chips et apéritifs";"0.616114";"0.65";"0";"1";
"1399";"http://almoune.fr/img/p/3/7/7/9/3779.jpg";"Gingembre morceaux séchés en vrac 50gr.";"";"Épices";"1.421801";"1.5";"-2";"1";
"260";"http://almoune.fr/img/p/1/9/5/0/1950.jpg";"NavetsMarinés Chtoura Garden-1kg";"";"Aliments et Laitiers";"3.802700";"4.01";"0";"0";
"1627";"http://almoune.fr/img/p/3/4/4/8/3448.jpg";"Bourma cajou fabriqués au Liban en vrac 6 pièces ≈ 200 gr";"";"Accueil";"4.729858";"4.99";"0";"1";
"1222";"http://almoune.fr/img/p/3/1/4/1/3141.jpg";"Nawashef mix Aghati 1kg";"";"Gourmandises";"15.876777";"16.75";"0";"1";
"1167";"http://almoune.fr/img/p/3/7/7/8/3778.jpg";"Huile d'olive vierge extra - Boulos 75cl";"";"Huiles et vinaigres";"15.630332";"16.49";"0";"1";
"206";"http://almoune.fr/img/p/1/8/9/6/1896.jpg";"Pois chiches secs petit calibre 1kg";"";"Aliments et Laitiers";"2.233000";"2.36";"0";"0";
"372";"http://almoune.fr/img/p/2/1/4/9/2149.jpg";"Fromage Haloum Milky 250g";"";"Fromages libanais";"2.846250";"3";"0";"0";
"92";"http://almoune.fr/img/p/1/6/8/2/1682.jpg";"Chewing Gum Mamon Sharawi Cannelle 200g";"";"Gourmandises";"2.843602";"1.6";"1";"0";
"1343";"http://almoune.fr/img/p/3/3/1/1/3311.jpg";"Fromage Cuite 8 portions Happy Cow 120gr.";"";"Fromages libanais";"1.753555";"1.85";"2";"1";
"2651";"http://almoune.fr/img/p/4/2/1/2/4212.jpg";"Hummus kasih chili 135g";"";"Accueil";"0.900474";"0.95";"-4";"1";
"2423";"http://almoune.fr/img/p/4/1/4/8/4148.jpg";"Miel de fleur Arev 1kg";"";"Accueil";"9.241706";"9.75";"-6";"1";
"542";"http://almoune.fr/img/p/2/2/8/7/2287.jpg";"Barbe à Papa (ghazal al Banat) - Douaihy 4 Pièces";"";"Accueil";"6.625592";"6.99";"-1";"1";
"150";"http://almoune.fr/img/p/1/8/4/0/1840.jpg";"Gaufrette Cikolatali  - Ulker 180g";"";"Gourmandises";"2.369668";"2.5";"0";"0";
"36";"http://almoune.fr/img/p/1/6/2/6/1626.jpg";"Fromage Esma Gombi 20% Graisse 800g";"";"Aliments et Laitiers";"3.558500";"3.75";"0";"0";
"1515";"http://almoune.fr/img/p/3/3/4/1/3341.jpg";"Coffee mate 450gr.";"";"Accueil";"7.109005";"7.5";"21";"1";
"600";"http://almoune.fr/img/p/2/3/4/3/2343.jpg";"Biscuit Dabké Loukoum - Gandour 28,7gr";"";"Accueil";"0.616114";"0.65";"0";"0";
"1747";"http://almoune.fr/img/p/3/6/5/5/3655.jpg";"Cafetière libanaise en inox (Rakwe) - 4 tasses";"";"Accueil";"0.000000";"0";"1";"0";
"485";"http://almoune.fr/img/p/2/3/2/3/2323.jpg";"Farine de Poulet Rôti - Adida 500g";"";"Épices";"2.830000";"2.99";"0";"1";
"324";"http://almoune.fr/img/p/2/1/0/1/2101.jpg";"Epices Shawarma Boeuf Abido 50 g";"";"Épices";"1.800948";"1.9";"-1";"1";
"829";"http://almoune.fr/img/p/2/5/0/7/2507.jpg";"Tamara 250 gr - Biscuit D'or";"";"Gourmandises";"2.834123";"2.99";"-3";"1";
"1292";"http://almoune.fr/img/p/3/2/0/9/3209.jpg";"Offre Al kazzi super Extra 15%";"";"Chips et apéritifs";"8.521327";"7.99";"0";"1";
"2992";"http://almoune.fr/img/p/4/2/1/8/4218.jpg";"Maamoul Alshamiyah Datte Jumbo 720g";"";"Accueil";"5.677725";"5.99";"7";"1";
"2084";"http://almoune.fr/img/p/3/9/6/8/3968.jpg";"Concombres marinés - Cortas 3kg";"";"Légumes Marinés";"8.293839";"8.75";"-19";"1";
"1912";"http://almoune.fr/img/p/3/9/2/7/3927.jpg";"Maamoul sachets individuels Douaihy 350 gr";"";"Accueil";"12.796209";"13.5";"0";"1";
"437";"http://almoune.fr/img/p/2/0/4/1/2041.jpg";"Epices De Curry";"";"Épices";"1.753555";"1.85";"7";"1";
"1690";"http://almoune.fr/img/p/3/5/5/7/3557.jpg";"Coriandre déshydratée en vrac 30 gr";"";"Épices";"2.369668";"2.5";"0";"1";
"1635";"http://almoune.fr/img/p/3/4/6/6/3466.jpg";"Baklava cajou fabriqués au Liban en vrac 6 pièces ≈ 150 gr";"";"Accueil";"3.554502";"3.75";"0";"1";
"1176";"http://almoune.fr/img/p/3/6/8/3/3683.jpg";"Mouloukhiyé séché Gardenia 200 gr";"";"Légumineuses et grains";"4.502370";"4.75";"57";"1";
"214";"http://almoune.fr/img/p/1/9/0/4/1904.jpg";"Figues Sechees Evias 250 g";"";"Apéritifs et pain";"3.311000";"3.49";"0";"0";
"380";"http://almoune.fr/img/p/2/1/5/7/2157.jpg";"Eau de Rose Chtoura 25 cL";"";"Ingrédients de pâtisserie";"2.037900";"2.15";"0";"1";
"2311";"http://almoune.fr/img/p/4/1/2/0/4120.jpg";"Riz Basmati 5kg Al Wazah";"";"Accueil";"23.222749";"24.5";"0";"1";
"1351";"http://almoune.fr/img/p/3/2/6/1/3261.jpg";"Hallawa bissat chocolat 200gr.";"";"Halawa";"2.132701";"2.25";"0";"1";
"665";"http://almoune.fr/img/p/3/7/9/9/3799.jpg";"Aubergines Imam - Paliria 280g";"";"Accueil";"3.364929";"3.55";"52";"1";
"718";"http://almoune.fr/img/p/2/4/4/1/2441.jpg";"Saucice au boeuf- Fulya 400g";"";"Aliments et Laitiers";"1.990521";"2.1";"0";"0";
"1576";"http://almoune.fr/img/p/3/3/4/8/3348.jpg";"Sardines à l'huile d'olive - 125 gr";"";"Accueil";"1.412322";"1.49";"-30";"1";
"550";"http://almoune.fr/img/p/2/2/9/4/2294.jpg";"Ghraybeh (Petite Boite)- Douaihy 250g";"";"Promo";"5.210000";"4.4";"0";"0";
"1112";"http://almoune.fr/img/p/2/6/7/4/2674.jpg";"Epices moghrabiyeh ou moghrabieh Abido 50 gr.";"";"Épices";"1.421801";"1.5";"15";"1";
"158";"http://almoune.fr/img/p/1/8/4/8/1848.jpg";"Fromage Msanara - 400g";"";"Aliments et Laitiers";"5.924171";"6.25";"-142";"1";
"44";"http://almoune.fr/img/p/1/6/3/4/1634.jpg";"Yerba Maté d'Argentine - Piporé 250g";"";"Accueil";"3.080569";"3.25";"0";"1";
"1523";"http://almoune.fr/img/p/3/2/9/1/3291.jpg";"Gardénia en bourgeons";"";"Accueil";"13.627273";"14.99";"0";"1";
"1978";"http://almoune.fr/img/p/3/8/7/7/3877.jpg";"Anis étoilé 30gr. Abido";"";"Épice brute";"1.753555";"1.85";"10";"1";
"2141";"http://almoune.fr/img/p/4/0/2/8/4028.jpg";"Pâte de tomate - Chtoura Garden 800gr.";"";"Concentrés";"3.781991";"3.99";"0";"1";
"608";"http://almoune.fr/img/p/2/3/5/3/2353.jpg";"Houmous Tahina - Chtoura Garden 600 gr";"";"Conserves";"3.317536";"3.5";"0";"1";
"1755";"http://almoune.fr/img/p/3/6/6/4/3664.jpg";"12 tasses à café libanaises (dorées)";"";"Cafés";"0.000000";"0";"1";"0";
"2370";"http://almoune.fr/img/p/4/0/9/5/4095.jpg";"Café Hamwi Extra Cardamome 450gr";"";"Accueil";"13.260664";"13.99";"0";"1";
"493";"http://almoune.fr/img/p/2/2/4/0/2240.jpg";"Jus au Tamarin - Junet 250ml";"";"Jus";"1.279621";"1.35";"-22";"1";
"332";"http://almoune.fr/img/p/2/1/0/9/2109.jpg";"Sana Maki infusion 40g";"";"Infusions";"1.895735";"2";"29";"1";
"837";"http://almoune.fr/img/p/2/5/2/7/2527.jpg";"Colorants pour oeufs de Pâques";"";"Autres";"4.739336";"5";"0";"0";
"1867";"http://almoune.fr/img/p/3/7/8/9/3789.jpg";"Foul Bajela California Garden 400gr";"";"Conserves";"1.412322";"1.49";"20";"1";
"1052";"http://almoune.fr/img/p/3/0/4/7/3047.jpg";"Poudre de Riz Abido 500gr.";"";"Ingrédients de pâtisserie";"3.317536";"3.5";"-5";"0";
"445";"http://almoune.fr/img/p/2/0/4/9/2049.jpg";"Concombre Sauvage Mekte Chtoura 600gr";"";"Légumes Marinés";"4.729858";"4.99";"-2";"1";
"2144";"http://almoune.fr/img/p/4/0/5/0/4050.jpg";"Assiette pour mezze en mélaminé grande taille - 1 pièce";"";"Autres";"3.541667";"4.25";"72";"1";
"611";"http://almoune.fr/img/p/2/3/5/7/2357.jpg";"Castania REGULAR MIX - 300g";"";"Accueil";"4.729858";"4.99";"0";"1";
"1759";"http://almoune.fr/img/p/3/6/7/4/3674.jpg";"Vin blanc coteaux du Liban - Blanc Finesse 2020 - 75 cl";"";"Accueil";"10.208333";"12.25";"0";"1";
"2373";"http://almoune.fr/img/p/4/0/9/7/4097.jpg";"Ketchup durra piquant 500gr";"";"Accueil";"2.606635";"2.75";"20";"1";
"496";"http://almoune.fr/img/p/2/2/4/3/2243.jpg";"Jus à la Mangue - Junet 1l";"";"Jus";"3.120000";"3.29";"0";"1";
"335";"http://almoune.fr/img/p/2/1/1/2/2112.jpg";"Labneh yaourt egoute Lailand - 200g";"";"Aliments et Laitiers";"2.691700";"2.84";"0";"0";
"841";"http://almoune.fr/img/p/2/5/4/2/2542.jpg";"Cha-Cha maxx 34.5g LU";"";"Friandises";"0.938389";"0.99";"0";"1";
"1055";"http://almoune.fr/img/p/3/0/4/9/3049.jpg";"Shatta Rana 474ml";"";"Concentrés";"4.265403";"4.5";"-5";"1";
"1470";"http://almoune.fr/img/p/3/2/9/5/3295.jpg";"Maggi box 12x 59gr sachets";"";"Condiments";"14.208531";"14.99";"-2";"1";
"1923";"http://almoune.fr/img/p/3/8/8/5/3885.jpg";"Crème d'ail à la Libanaise - Flavva 150g";"";"Accueil";"3.317536";"3.01";"-35";"1";
"448";"http://almoune.fr/img/p/2/0/5/1/2051.jpg";"Semoule Extra Fine 1kg";"";"Ingrédients de pâtisserie";"2.227488";"2.35";"-8";"1";
"1418";"http://almoune.fr/img/p/3/2/4/4/3244.jpg";"Pignon de Pin long Wassim 100gr.";"";"Fruits secs ";"6.151659";"6.49";"-1";"1";
"279";"http://almoune.fr/img/p/1/9/6/9/1969.jpg";"Boulghour Gros Brun - Chtoura Garden  900g";"";"Aliments et Laitiers";"2.238500";"2.36";"12";"1";
"1244";"http://almoune.fr/img/p/3/8/4/5/3845.jpg";"Huile d'olive Boulos 4.5 l";"";"Condiments";"61.601896";"64.99";"-4";"1";
"225";"http://almoune.fr/img/p/1/9/1/5/1915.jpg";"Sirop de Mures  - Anjar 60cl";"";"Accueil";"5.450237";"5.75";"0";"1";
"391";"http://almoune.fr/img/p/2/1/6/8/2168.jpg";"Pois chiche jaunes grillés 500g";"";"Fruits à coques grillés";"3.476000";"3.67";"0";"1";
"111";"http://almoune.fr/img/p/1/8/0/1/1801.jpg";"Gâteau Sec - Beybaba 320g";"";"Gourmandises";"3.317536";"3.5";"1";"0";
"1362";"http://almoune.fr/img/p/3/1/7/9/3179.jpg";"Barazek Chamsin 500gr.";"";"Accueil";"8.521327";"8.99";"0";"1";
"677";"http://almoune.fr/img/p/2/8/6/1/2861.jpg";"Ech el Belbol - Douaihy 300g";"";"Accueil";"13.744076";"14.5";"0";"1";
"1587";"http://almoune.fr/img/p/3/4/2/5/3425.jpg";"Riz Chtoura Garden 5 kg";"";"Accueil";"17.526066";"18.49";"0";"1";
"561";"http://almoune.fr/img/p/2/3/0/5/2305.jpg";"Cafétière en cuivre (Rakwe) - 4 tasses";"";"Accueil";"9.158333";"10.99";"-6";"1";
"169";"http://almoune.fr/img/p/1/8/5/9/1859.jpg";"Baba Ghanouj Cortas - 430g";"";"Aliments et Laitiers";"2.357300";"2.49";"0";"1";
"55";"http://almoune.fr/img/p/1/6/4/5/1645.jpg";"Epices Kebbeh Abido 50g";"";"Épices";"1.848341";"1.95";"9";"1";
"2155";"http://almoune.fr/img/p/4/0/6/8/4068.jpg";"Mekte (concombres sauvages marinés) - Chalhoub's Pantry 600gr.";"";"Légumes Marinés";"5.260664";"5.55";"0";"1";
"619";"http://almoune.fr/img/p/2/3/6/7/2367.jpg";"Falafel en poudre - Baladna 400g";"";"Accueil";"3.554502";"3.75";"0";"1";
"1767";"http://almoune.fr/img/p/3/6/5/1/3651.jpg";"Sumac Naturel 1Kg";"";"Épices";"10.236967";"10.8";"0";"1";
"2381";"http://almoune.fr/img/p/4/1/2/2/4122.jpg";"Melasse de grenade Anjar 300mL";"";"Accueil";"4.691943";"4.95";"7";"1";
"505";"http://almoune.fr/img/p/2/2/5/1/2251.jpg";"Poudre Custard Chocolat (Light) - Aruba 200g";"";"Ingrédients de pâtisserie";"1.900000";"2";"16";"0";
"849";"http://almoune.fr/img/p/3/1/1/2/3112.jpg";"Halawa halva Pistache shahin 400gr";"";"Halawa";"5.213270";"5.5";"0";"1";
"2103";"http://almoune.fr/img/p/3/9/7/8/3978.jpg";"Feuilles de vigne farcies pimentées - Paliria 280 gr";"";"Accueil";"3.317536";"3.5";"11";"1";
"1478";"http://almoune.fr/img/p/3/2/6/8/3268.jpg";"Loukoum libanais à la rose Shahin 500gr.";"";"Gourmandises";"7.099526";"7.49";"5";"1";
"456";"http://almoune.fr/img/p/2/3/1/6/2316.jpg";"Sumac Libanais naturel - Adida 500g";"";"Accueil";"8.910000";"9.4";"-7";"1";
"1710";"http://almoune.fr/img/p/3/6/0/3/3603.jpg";"Vin rouge Coteaux du Liban - Rouge passion 2016 - 75 cl";"";"Accueil";"8.750000";"8.75";"0";"1";
"287";"http://almoune.fr/img/p/1/9/7/7/1977.jpg";"Poudre de Cacao - 200gr";"";"Condiments";"6.161137";"6.5";"12";"1";
"1656";"http://almoune.fr/img/p/3/5/3/5/3535.jpg";"Noix de cajou grillées salées du Brésil - 250 gr";"";"Fruits à coques grillés";"3.781991";"3.99";"2";"1";
"1001";"http://almoune.fr/img/p/4/0/5/6/4056.jpg";"Amandes O'Régal 250gr.";"";"Ingrédients de pâtisserie";"3.213270";"3.39";"-38";"1";
"2047";"http://almoune.fr/img/p/3/9/3/4/3934.jpg";"Grand miel de chêne du Liban - L'atelier du miel  230g";"";"Mélasses et miels";"18.862559";"19.9";"0";"1";
"399";"http://almoune.fr/img/p/2/0/1/0/2010.jpg";"pate d'amande forme de fruit 300g";"";"Accueil";"5.639810";"5.95";"0";"0";
"2332";"http://almoune.fr/img/p/4/1/1/7/4117.jpg";"Epices pour soujouk gardenia 50g";"";"Accueil";"1.800948";"1.9";"-2";"1";
"1370";"http://almoune.fr/img/p/3/1/8/8/3188.jpg";"Piments marinés - Chtoura Garden 900gr.";"";"Accueil";"3.554502";"3.75";"0";"1";
"685";"http://almoune.fr/img/p/2/4/2/9/2429.jpg";"Olives Grecques Farcies aux Amandes - Elita 390g";"";"Olives";"3.554502";"3.75";"6";"1";
"231";"http://almoune.fr/img/p/1/9/2/1/1921.jpg";"Purée d'aubergines grillées - Paliria 680g";"";"Aliments et Laitiers";"4.255924";"4.49";"2";"1";
"738";"http://almoune.fr/img/p/3/0/9/9/3099.jpg";"Jello Fruit rouge Aruba 50g";"";"Accueil";"0.947867";"1";"0";"0";
"2452";"http://almoune.fr/img/p/4/1/6/2/4162.jpg";"OAT DATES ROLLS";"";"Accueil";"6.161137";"6.5";"5";"1";
"1133";"http://almoune.fr/img/p/2/9/6/9/2969.jpg";"Nescafé 2 en 1 20 sachets 330gr";"";"Cafés";"5.677725";"2.99";"-1";"1";
